Timestamp,FrameId,FrameNumber,FPS,FrameWidth,FrameHeight,FrameSize,InferenceTimeMs,ConfidenceScore,AlgorithmFPS,AvgProcTimeMs,TotalProcTimeMs,GPUFreeMemoryMB,GPUTotalMemoryMB,CudaKernelTimeMs,DisplayLatencyMsRaw,DroppedFrames,RenderTimeMs,ProcessingLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,RAM_In_Use_MB,Total_RAM_MB,LFB_Size_MB,Block_Max_MB,SWAP_In_Use_MB,Total_SWAP_MB,Cached_MB,used_IRAM_kB,total_IRAM_kB,lfb_kB,CPU1_Utilization_Percent,CPU1_Frequency_MHz,CPU2_Utilization_Percent,CPU2_Frequency_MHz,CPU3_Utilization_Percent,CPU3_Frequency_MHz,CPU4_Utilization_Percent,CPU4_Frequency_MHz,EMC_Frequency_Percent,GR3D_Frequency_Percent,PLL_Temperature_C,CPU_Temperature_C,PMIC_Temperature_C,GPU_Temperature_C,AO_Temperature_C,Thermal_Temperature_C,PowerTotalW,PowerAverageW,PowerSensor0W,PowerSensor0V,PowerSensor0A,PowerSensor1W,PowerSensor1V,PowerSensor1A,PowerSensor2W,PowerSensor2V,PowerSensor2A,PowerSensor3W,PowerSensor3V,PowerSensor3A
2025-10-29 00:26:06.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1952,1,4,1655,13264,143,0,252,252,39,307,44,307,46,307,34,307,14,0,46,48.5,50,48,54.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:06.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1952,1,4,1655,13264,143,0,252,252,10,1479,14,1479,16,1479,19,1479,1,0,46.5,50,50,48.5,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:07.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1952,1,4,1655,13264,143,0,252,252,40,403,58,403,32,403,33,403,2,0,47,48.5,50,49,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:07.860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1952,1,4,1655,13264,143,0,252,252,34,1479,30,1479,25,1479,25,1479,2,0,47.5,50,50,49.5,55.5,48.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:08.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1952,1,4,1655,13264,143,0,252,252,52,1132,40,1132,44,1132,45,1132,3,0,46.5,48.5,50,48.5,55,48.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:08.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1952,1,4,1655,13264,143,0,252,252,22,307,25,307,29,307,30,307,25,0,46.5,48,50,48.5,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:09.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1952,1,4,1655,13264,143,0,252,252,21,204,16,204,22,204,14,204,21,0,46.5,48,50,48.5,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:09.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1952,1,4,1655,13264,143,0,252,252,22,204,16,204,31,204,10,204,19,0,46.5,48.5,50,48.5,54.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:10.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1952,1,4,1655,13264,143,0,252,252,10,204,6,204,15,204,9,204,16,0,46.5,48,50,48.5,55,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:10.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1952,1,4,1655,13264,143,0,252,252,21,204,20,204,12,204,18,204,16,0,46.5,48,50,48.5,54.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:11.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1952,1,4,1655,13264,143,0,252,252,8,204,20,307,5,307,8,307,14,0,46.5,48,50,48.5,54.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:11.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1952,1,4,1655,13264,143,0,252,252,19,204,8,204,13,204,18,204,13,0,46,48,50,48,54.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:12.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1952,1,4,1654,13264,143,0,252,252,18,1326,15,1326,16,1326,16,1326,1,0,47,48,50,49,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:12.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1952,1,4,1654,13264,143,0,252,252,13,102,8,102,7,102,8,102,11,0,46,47.5,50,48,54.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:13.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1952,1,4,1654,13264,143,0,252,252,16,1326,20,1326,19,1326,20,1326,1,0,47,48,50,49,54.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:26:13.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1952,1,4,1654,13264,143,0,252,252,11,204,5,204,4,204,10,204,9,0,46,48,50,48,54.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
